timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1572365721442,37,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,33,0,0
1572365721446,39,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,32,0,0
1572365721446,40,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,32,0,0
1572365721450,39,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,28,0,0
1572365721443,46,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,35,0,0
1572365721444,47,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,35,0,0
1572365721452,41,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,30,0,0
1572365721458,42,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,36,0,0
1572365721457,44,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,38,0,0
1572365721463,40,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,36,0,0
1572365721462,42,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,37,0,0
1572365721464,44,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,37,0,0
1572365721466,45,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,40,0,0
1572365721469,44,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,42,0,0
1572365721486,37,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,32,0,0
1572365721486,38,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,32,0,1
1572365721480,46,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,38,0,0
1572365721479,48,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,40,0,0
1572365721491,41,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,31,0,0
1572365721489,44,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,33,0,0
1572365721490,44,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,32,0,0
1572365721493,42,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,32,0,0
1572365721500,40,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,37,0,0
1572365721501,43,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,37,0,1
1572365721508,38,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,32,0,0
1572365721504,43,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,35,0,0
1572365721504,44,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,36,0,0
1572365721511,40,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,36,0,0
1572365721513,43,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,39,0,0
1572365721523,39,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,35,0,0
1572365721526,40,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,33,0,0
1572365721527,41,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,33,0,0
1572365721533,37,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,28,0,0
1572365721533,39,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,28,0,0
1572365721534,39,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,28,0,0
1572365721524,51,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,38,0,0
1572365721535,44,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,35,0,0
1572365721540,46,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,40,0,0
1572365721546,45,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,37,0,0
1572365721544,48,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,39,0,0
1572365721547,48,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,39,0,0
1572365721548,48,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,41,0,0
1572365721551,50,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,44,0,0
1572365721556,50,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,47,0,0
1572365721562,50,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,43,0,0
1572365721567,45,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,39,0,0
1572365721568,46,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,40,0,0
1572365721573,43,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,37,0,0
1572365721575,42,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,35,0,0
1572365721570,48,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,40,0,0
1572365721572,47,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,39,0,0
1572365721579,45,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,37,0,0
1572365721591,35,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,30,0,0
1572365721586,41,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,35,0,0
1572365721593,36,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,32,0,0
1572365721595,40,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,33,0,0
1572365721597,39,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,33,0,0
1572365721601,37,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,31,0,0
1572365721606,41,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,34,0,0
1572365721612,38,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,30,0,0
1572365721613,39,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,29,0,0
1572365721614,38,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,29,0,0
1572365721617,37,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,31,0,0
1572365721616,38,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,32,0,0
1572365721619,40,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,31,0,0
1572365721618,42,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,33,0,0
1572365721624,39,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,35,0,0
1572365721626,38,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,34,0,0
1572365721627,43,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,36,0,0
1572365721629,44,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,37,0,0
1572365721635,39,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,32,0,0
1572365721636,40,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,37,0,1
1572365721638,42,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,38,0,0
1572365721647,40,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,36,0,0
1572365721650,40,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,33,0,0
1572365721655,36,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,30,0,0
1572365721654,38,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,31,0,0
1572365721652,41,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,33,0,0
1572365721652,43,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,34,0,0
1572365721659,37,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,30,0,0
1572365721661,41,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,35,0,0
1572365721663,41,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,35,0,0
1572365721664,41,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,35,0,0
1572365721671,36,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,33,0,0
1572365721673,39,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,34,0,0
1572365721676,39,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,34,0,0
1572365721674,42,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,36,0,0
1572365721680,40,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,34,0,0
1572365721691,35,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,28,0,0
1572365721692,35,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,27,0,0
1572365721687,41,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,32,0,0
1572365721691,38,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,29,0,0
1572365721695,35,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,30,0,0
1572365721696,35,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,29,0,0
1572365721693,41,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,32,0,0
1572365721704,36,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,33,0,0
1572365721702,39,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,35,0,0
1572365721705,40,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,34,0,0
1572365721707,40,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,34,0,0
1572365721712,38,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,32,0,0
1572365721716,37,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,34,0,0
1572365721715,42,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,35,0,0
1572365721721,38,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,31,0,0
1572365721726,35,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,27,0,0
1572365721727,36,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,28,0,0
1572365721728,39,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,31,0,0
1572365721731,37,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,29,0,0
1572365721729,40,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,31,0,0
1572365721730,40,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,32,0,0
1572365721734,38,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,31,0,0
1572365721740,40,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,35,0,0
1572365721745,37,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,31,0,0
1572365721747,37,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,30,0,0
1572365721741,44,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,37,0,0
1572365721750,41,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,33,0,0
1572365721753,40,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,35,0,0
1572365721757,39,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,35,0,0
1572365721761,37,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,33,0,0
1572365721759,43,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,35,0,0
1572365721763,41,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,33,0,0
1572365721768,37,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,28,0,0
1572365721768,38,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,32,0,0
1572365721769,39,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,34,0,0
1572365721770,39,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,34,0,0
1572365721772,42,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,38,0,0
1572365721780,38,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,36,0,0
1572365721784,40,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,35,0,0
1572365721785,40,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,34,0,0
1572365721791,36,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,30,0,0
1572365721793,36,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,30,0,0
1572365721782,47,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,39,0,0
1572365721796,39,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,32,0,0
1572365721798,38,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,30,0,0
1572365721802,36,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,30,0,0
1572365721804,36,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,28,0,0
1572365721805,35,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,29,0,0
1572365721806,37,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,32,0,0
1572365721808,38,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,32,0,0
1572365721809,40,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,33,0,0
1572365721815,37,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,34,0,0
1572365721819,41,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,35,0,0
1572365721825,36,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,31,0,0
1572365721825,37,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,31,0,0
1572365721827,37,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,32,0,0
1572365721829,38,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,30,0,0
1572365721830,39,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,30,0,0
1572365721836,36,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,31,0,0
1572365721836,38,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,31,0,0
1572365721838,38,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,33,0,0
1572365721841,36,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,31,0,0
1572365721840,41,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,34,0,0
1572365721843,40,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,32,0,0
1572365721846,39,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,32,0,0
1572365721849,38,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,34,0,0
1572365721852,40,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,35,0,0
1572365721861,38,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,35,0,0
1572365721862,40,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,34,0,0
1572365721864,39,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,32,0,0
1572365721867,38,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,31,0,0
1572365721869,38,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,29,0,0
1572365721860,48,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,39,0,0
1572365721874,39,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,32,0,0
1572365721873,41,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,33,0,0
1572365721878,39,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,32,0,0
1572365721876,42,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,34,0,0
1572365721881,39,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,30,0,0
1572365721883,39,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,34,0,0
1572365721885,40,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,34,0,0
1572365721887,40,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,35,0,0
1572365721893,44,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,37,0,0
1572365721899,39,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,33,0,0
1572365721902,37,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,30,0,0
1572365721907,35,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,28,0,0
1572365721908,35,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,27,0,0
1572365721903,41,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,33,0,0
1572365721905,39,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,31,0,0
1572365721914,35,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,27,0,0
1572365721913,37,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,28,0,0
1572365721918,34,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,29,0,0
1572365721917,36,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,30,0,0
1572365721922,34,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,30,0,0
1572365721920,40,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,34,0,0
1572365721926,36,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,30,0,0
1572365721928,35,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,30,0,0
1572365721937,35,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,30,0,0
1572365721942,31,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,26,0,0
1572365721939,36,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,30,0,0
1572365721938,38,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,31,0,0
1572365721944,34,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,29,0,0
1572365721945,39,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,30,0,0
1572365721943,42,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,32,0,0
1572365721950,38,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,29,0,0
1572365721952,37,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,28,0,0
1572365721949,41,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,31,0,0
1572365721953,38,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,34,0,0
1572365721956,39,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,31,0,0
1572365721960,38,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,33,0,0
1572365721962,39,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,36,0,0
1572365721963,39,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,35,0,0
1572365721973,38,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,35,0,0
1572365721974,39,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,35,0,0
1572365721976,41,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,33,0,0
1572365721978,41,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,32,0,0
1572365721984,36,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,28,0,0
1572365721975,47,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,37,0,0
1572365721989,35,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,27,0,0
1572365721988,37,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,29,0,0
1572365721985,41,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,32,0,0
1572365721990,40,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,31,0,0
1572365721991,41,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,35,0,0
1572365721995,40,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,36,0,0
1572365721998,42,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,37,0,0
1572365722001,41,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,37,0,0
1572365722002,41,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,36,0,0
1572365722011,41,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,35,0,0
1572365722013,41,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,33,0,0
1572365722017,38,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,30,0,0
1572365722019,37,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,29,0,0
1572365722022,35,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,27,0,0
1572365722020,38,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,28,0,0
1572365722024,35,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,29,0,0
1572365722026,38,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,30,0,0
1572365722025,40,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,32,0,0
1572365722030,37,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,31,0,0
1572365722032,37,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,33,0,0
1572365722035,40,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,34,0,0
1572365722040,39,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,37,0,0
1572365722043,39,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,36,0,0
1572365722042,44,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,37,0,0
1572365722052,38,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,30,0,0
1572365722054,37,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,30,0,0
1572365722056,36,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,31,0,0
1572365722055,38,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,31,0,0
1572365722058,39,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,30,0,0
1572365722058,40,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,31,0,0
1572365722064,36,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,26,0,0
1572365722059,42,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,31,0,0
1572365722065,38,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,30,0,0
1572365722067,37,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,32,0,0
1572365722069,40,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,36,0,0
1572365722075,37,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,35,0,0
1572365722082,40,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,33,0,0
1572365722079,44,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,36,0,0
1572365722086,38,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,32,0,0
1572365722090,39,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,31,0,0
1572365722091,39,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,30,0,0
1572365722092,39,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,29,0,0
1572365722093,39,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,31,0,0
1572365722097,37,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,29,0,0
1572365722099,37,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,27,0,0
1572365722100,38,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,28,0,0
1572365722103,39,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,32,0,0
1572365722101,42,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,34,0,0
1572365722105,39,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,33,0,0
1572365722109,43,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,38,0,0
1572365722112,41,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,35,0,0
1572365722122,35,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,32,0,0
1572365722123,76,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,32,0,0
1572365722124,78,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,31,0,0
1572365722131,79,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,53,0,0
1572365722130,82,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,56,0,0
1572365722129,84,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,59,0,0
1572365722132,86,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,63,0,0
1572365722135,84,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,62,0,0
1572365722137,83,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,71,0,0
1572365722138,84,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,73,0,0
1572365722142,82,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,79,0,0
1572365722143,86,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,81,0,0
1572365722144,86,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,81,0,0
1572365722152,84,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,81,0,0
1572365722153,88,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,81,0,0
1572365722157,87,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,79,0,0
1572365722199,47,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,39,0,0
1572365722202,45,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,40,0,0
1572365722212,40,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,31,0,0
1572365722213,40,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,30,0,0
1572365722211,43,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,32,0,0
1572365722218,38,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,30,0,0
1572365722220,37,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,29,0,0
1572365722219,39,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,31,0,0
1572365722222,38,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,33,0,0
1572365722224,41,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,36,0,0
1572365722229,39,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,36,0,0
1572365722231,38,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,34,0,0
1572365722236,41,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,36,0,0
1572365722241,37,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,31,0,0
1572365722245,37,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,31,0,0
1572365722247,38,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,29,0,0
1572365722246,40,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,31,0,0
1572365722252,36,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,28,0,0
